Asiya-1.config

METRIC
SP, 108.387519
SR, 6694.703475
CE, 52.000905
ESA, 41.387431
GTM, 2.526762
LEM, 1.430040
METEOR, 24.419353
NE, 2.624034
NGRAM, 22.698545
O, 1.557755
PER, 0.786767
ROUGE, 50.505056
TER, 330.595378
WER, 3.882509
