Asiya-all.config

METRIC
SP, 1572.939211
SR, 38082.853351
CE, 280.845532
ESA, 1216.746885
GTM, 45.663474
LEM, 19.973232
METEOR, 342.330847
NE, 65.003407
NGRAM, 561.686029
O, 31.372298
PER, 13.235702
ROUGE, 1408.956230
TER, 6577.335954
WER, 96.678551
