Asiya-10.config

METRIC
SP, 1164.007178
SR, 30811.991927
CE, 246.790818
ESA, 905.544728
GTM, 32.314127
LEM, 14.464493
METEOR, 258.941877
NE, 47.721093
NGRAM, 440.182597
O, 21.890953
PER, 9.822589
ROUGE, 1055.280896
TER, 5170.913438
WER, 77.162629
