Asiya-5.config

METRIC
SP, 173.38
SR, 4842.51
CE, 101.97
ESA, 116.22
GTM, 10.4
LEM, 3.62
METEOR, 107.77
NE, 14.08
NGRAM, 75.49
O, 2.39
PER, 0.79
ROUGE, 86.78
TER, 1086.27
WER, 8.46
