Asiya-10.config

METRIC
SP, 1108.64
SR, 29870.9
CE, 379.15
ESA, 915.49
GTM, 45.87
LEM, 13.51
METEOR, 277.41
NE, 132.75
NGRAM, 439.96
O, 0.01
PER, 5.56
ROUGE, 931.35
TER, 4350.85
WER, 69.46
