Asiya-5.config

METRIC
SP, 107.82
SR, 2722.9
CE, 96.45
ESA, 60.2
GTM, 8.16
LEM, 3.24
METEOR, 97.5
NE, 6.68
NGRAM, 55.3
O, 1.09
PER, 0.51
ROUGE, 31.57
TER, 565.92
WER, 4.38
