Asiya-10.config

METRIC
SP, 196.04
SR, 3178.69
CE, 145.8
ESA, 106.54
GTM, 13.78
LEM, 6.41
METEOR, 184.31
NE, 20.8
NGRAM, 87.69
O, 3.25
PER, 1.4
ROUGE, 99.33
TER, 1277.58
WER, 8.23
