Asiya-2.config

METRIC
SP, 36.35
SR, 1136.67
CE, 37.68
ESA, 11.65
GTM, 1.7
LEM, 1.19
METEOR, 34.38
NE, 1.52
NGRAM, 11.59
O, 0.26
PER, 0.19
ROUGE, 6.62
TER, 171.39
WER, 0.99
