Asiya-5.config

METRIC
SP, 563.91
SR, 22185.55
CE, 200
ESA, 409.73
GTM, 21.8
LEM, 6.78
METEOR, 133.33
NE, 55.24
NGRAM, 222.35
O, 0.0199999999999998
PER, 2.76
ROUGE, 456.11
TER, 2217.26
WER, 34.73
