Asiya-all.config

METRIC
SP, 1535.44
SR, 37953.12
CE, 527.41
ESA, 1188.21
GTM, 64.64
LEM, 19.32
METEOR, 395.6
NE, 185.81
NGRAM, 618.29
O, 0.0199999999999998
PER, 7.36
ROUGE, 1332.24
TER, 6070.81
WER, 97.39
