Asiya.config

METRIC
SP, 62.15
SR, 209.3
CE, 69.64
ESA, 13.68
GTM, 2.91
LEM, 3.49
METEOR, 82.02
NE, 3.04
NGRAM, 18.11
O, 0.0199999999999999
PER, 0.62
ROUGE, 9.64
TER, 224.39
WER, 1.94
