Asiya-2.config

METRIC
SP, 48.17
SR, 2054.18
CE, 46.94
ESA, 19.7
GTM, 2.45
LEM, 1.25
METEOR, 38.1
NE, 2.57
NGRAM, 17.59
O, 0.44
PER, 0.22
ROUGE, 12.84
TER, 262.57
WER, 1.72
