Asiya-10.config

METRIC
SP, 147.46
SR, 2526.05
CE, 147.76
ESA, 62.35
GTM, 9.67
LEM, 6.18
METEOR, 172.49
NE, 8.14
NGRAM, 56.93
O, 1.17
PER, 0.9
ROUGE, 37.57
TER, 863.41
WER, 5.17
