Asiya-2.config

METRIC
SP, 76.61
SR, 4375.74
CE, 52.9
ESA, 43.26
GTM, 4.06
LEM, 1.4
METEOR, 39.85
NE, 6.12
NGRAM, 29.41
O, 1.1
PER, 0.34
ROUGE, 43.94
TER, 430.54
WER, 3.3
