Asiya-1.config

METRIC
SP, 29.53
SR, 1402.55
CE, 28.43
ESA, 10.45
GTM, 1.4
LEM, 0.61
METEOR, 18.43
NE, 1.91
NGRAM, 8.79
O, 0.35
PER, 0.09
ROUGE, 9.32
TER, 125.23
WER, 0.95
