Asiya-1.config

METRIC
SP, 48.97
SR, 4045.88
CE, 44.39
ESA, 27.21
GTM, 2.78
LEM, 0.92
METEOR, 28.75
NE, 2.95
NGRAM, 18.06
O, 0.48
PER, 0.17
ROUGE, 19.1
TER, 247.54
WER, 1.65
