Asiya-10.config

METRIC
SP, 361.35
SR, 10239.73
CE, 208.52
ESA, 244.61
GTM, 26.54
LEM, 9.4
METEOR, 293.29
NE, 31.14
NGRAM, 164.02
O, 5.14
PER, 1.64
ROUGE, 182.88
TER, 2442.56
WER, 19.2
