Asiya-all.config

METRIC
SP, 203.33
SR, 2260.71
CE, 200.78
ESA, 108.37
GTM, 18.91
LEM, 9.03
METEOR, 297.76
NE, 11.48
NGRAM, 104.5
O, 1.61
PER, 1.21
ROUGE, 47.42
TER, 1198.3
WER, 7.45
