Asiya-1.config

METRIC
SP, 26.7
SR, 1002.24
CE, 26.13
ESA, 5.89
GTM, 0.85
LEM, 0.58
METEOR, 17.02
NE, 0.75
NGRAM, 5.62
O, 0.13
PER, 0.1
ROUGE, 3.3
TER, 88.82
WER, 0.52
