Asiya-10.config

METRIC
SP, 572.04
SR, 21888.25
CE, 243.35
ESA, 410.04
GTM, 26.34
LEM, 7.98
METEOR, 212.81
NE, 48.02
NGRAM, 241.24
O, 8.54
PER, 2.19
ROUGE, 287.48
TER, 3329.15
WER, 34.73
