Asiya-all.config

METRIC
SP, 881.65
SR, 20320.74
CE, 345.19
ESA, 571.37
GTM, 34.41
LEM, 10.84
METEOR, 281.73
NE, 66.55
NGRAM, 325.88
O, 11.55
PER, 3.01
ROUGE, 397.37
TER, 4353.38
WER, 42.77

