Asiya-5.config

METRIC
SP, 82.37
SR, 1732.69
CE, 75.05
ESA, 31.07
GTM, 4.44
LEM, 3.08
METEOR, 85.93
NE, 3.98
NGRAM, 32.27
O, 0.65
PER, 0.43
ROUGE, 16.66
TER, 478.91
WER, 2.51
