Asiya-5.config

METRIC
SP, 85.070554
SR, 1098.168068
CE, 65.502679
ESA, 37.252909
GTM, 6.760374
LEM, 4.408273
METEOR, 85.944638
NE, 4.842609
NGRAM, 30.475159
O, 1.240002
PER, 1.704045
ROUGE, 31.284439
TER, 465.676766
WER, 4.185626
