Asiya.config

METRIC
SP, 16.038499
SR, 64.793491
CE, 21.531482
ESA, 4.279479
GTM, 1.196567
LEM, 0.955466
METEOR, 17.873822
NE, 0.744047
NGRAM, 4.265919
O, 0.123167
PER, 0.300776
ROUGE, 2.182210
TER, 60.071984
WER, 0.437264
