Asiya.config

METRIC
SP, 57.246977
SR, 216.188024
CE, 61.946306
ESA, 16.445312
GTM, 5.257653
LEM, 3.986552
METEOR, 83.524345
NE, 3.521550
NGRAM, 19.779690
O, 0.553561
PER, 1.433771
ROUGE, 10.768328
TER, 285.709767
WER, 2.167546
