Asiya-all.config,
,
METRIC,
SP, 154.128489
SR,4418.58013
CE, 145.542852
ESA, 182.063834
GTM, 19.905641
LEM, 11.787034
METEOR, 252.826768
NE, 17.631988
NGRAM, 118.130639
O, 5.755070
PER, 5.515709
ROUGE, 166.703549
TER, 2008.634057
WER, 14.247345
